date,origin,destination,origin_name,destination_name,airline_code,airline_name,airline_type,season,price_twd
2023-07-12,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,summer,8243
2023-07-12,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,summer,8027
2023-07-12,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,summer,7006
2023-07-12,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,summer,5988
2023-07-12,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,summer,5881
2023-07-12,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,summer,9041
2023-07-12,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,summer,8709
2023-07-12,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,summer,5592
2023-07-12,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,summer,5107
2023-07-12,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,summer,5897
2023-07-12,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,summer,9254
2023-07-12,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,summer,10983
2023-07-12,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,summer,7888
2023-07-12,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,summer,7855
2023-07-12,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,summer,7334
2023-07-12,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,summer,8247
2023-07-12,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,summer,8239
2023-07-12,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,summer,7024
2023-07-12,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,summer,6044
2023-07-12,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,summer,6054
2023-07-13,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,summer,8157
2023-07-13,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,summer,8745
2023-07-13,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,summer,6010
2023-07-13,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,summer,6409
2023-07-13,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,summer,6960
2023-07-13,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,summer,9318
2023-07-13,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,summer,7842
2023-07-13,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,summer,6829
2023-07-13,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,summer,6501
2023-07-13,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,summer,5684
2023-07-13,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,summer,8408
2023-07-13,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,summer,8074
2023-07-13,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,summer,6248
2023-07-13,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,summer,5000
2023-07-13,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,summer,5454
2023-07-13,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,summer,10226
2023-07-13,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,summer,8450
2023-07-13,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,summer,7785
2023-07-13,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,summer,5886
2023-07-13,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,summer,6822
2023-07-13,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,summer,9933
2023-07-13,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,summer,8554
2023-07-13,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,summer,7461
2023-07-13,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,summer,7055
2023-07-13,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,summer,6118
2023-07-14,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,summer,8007
2023-07-14,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,summer,10025
2023-07-14,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,summer,6246
2023-07-14,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,summer,6613
2023-07-14,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,summer,6914
2023-07-14,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,summer,7716
2023-07-14,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,summer,8996
2023-07-14,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,summer,6670
2023-07-14,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,summer,6760
2023-07-14,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,summer,6967
2023-07-14,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,summer,8992
2023-07-14,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,summer,7220
2023-07-14,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,summer,6688
2023-07-14,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,summer,5200
2023-07-14,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,summer,6305
2023-07-14,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,summer,11032
2023-07-14,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,summer,9303
2023-07-14,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,summer,7190
2023-07-14,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,summer,7817
2023-07-14,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,summer,7652
2023-07-14,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,summer,9925
2023-07-14,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,summer,9795
2023-07-14,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,summer,5628
2023-07-14,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,summer,6465
2023-07-14,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,summer,5434
2023-07-15,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,summer,11083
2023-07-15,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,summer,9054
2023-07-15,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,summer,8325
2023-07-15,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,summer,7060
2023-07-15,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,summer,6764
2023-07-15,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,summer,10954
2023-07-15,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,summer,10699
2023-07-15,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,summer,7190
2023-07-15,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,summer,6327
2023-07-15,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,summer,5989
2023-07-15,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,summer,7909
2023-07-15,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,summer,8692
2023-07-15,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,summer,6119
2023-07-15,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,summer,5740
2023-07-15,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,summer,6597
2023-07-15,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,summer,11481
2023-07-15,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,summer,10775
2023-07-15,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,summer,8531
2023-07-15,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,summer,6863
2023-07-15,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,summer,8182
2023-07-15,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,summer,10833
2023-07-15,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,summer,10630
2023-07-15,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,summer,7293
2023-07-15,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,summer,6106
2023-07-15,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,summer,7120
2023-07-16,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,summer,8765
2023-07-16,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,summer,8636
2023-07-16,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,summer,6876
2023-07-16,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,summer,6443
2023-07-16,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,summer,6290
2023-07-16,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,summer,8912
2023-07-16,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,summer,10417
2023-07-16,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,summer,8249
2023-07-16,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,summer,6555
2023-07-16,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,summer,7229
2023-07-16,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,summer,7510
2023-07-16,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,summer,9206
2023-07-16,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,summer,6982
2023-07-16,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,summer,5504
2023-07-16,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,summer,5454
2023-07-16,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,summer,9948
2023-07-16,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,summer,10260
2023-07-16,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,summer,7926
2023-07-16,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,summer,8504
2023-07-16,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,summer,7843
2023-07-16,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,summer,9131
2023-07-16,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,summer,8569
2023-07-16,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,summer,8166
2023-07-16,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,summer,6541
2023-07-16,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,summer,7009
2023-07-17,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,summer,8058
2023-07-17,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,summer,7833
2023-07-17,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,summer,5913
2023-07-17,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,summer,6807
2023-07-17,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,summer,6355
2023-07-17,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,summer,8578
2023-07-17,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,summer,8930
2023-07-17,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,summer,6542
2023-07-17,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,summer,6407
2023-07-17,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,summer,6463
2023-07-17,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,summer,7324
2023-07-17,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,summer,7394
2023-07-17,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,summer,6459
2023-07-17,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,summer,6405
2023-07-17,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,summer,5000
2023-07-17,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,summer,9447
2023-07-17,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,summer,10187
2023-07-17,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,summer,6289
2023-07-17,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,summer,7045
2023-07-17,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,summer,5837
2023-07-17,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,summer,8926
2023-07-17,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,summer,8814
2023-07-17,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,summer,6744
2023-07-17,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,summer,5670
2023-07-17,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,summer,5842
2023-07-18,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,summer,8854
2023-07-18,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,summer,7787
2023-07-18,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,summer,6017
2023-07-18,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,summer,6494
2023-07-18,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,summer,5404
2023-07-18,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,summer,8827
2023-07-18,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,summer,9615
2023-07-18,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,summer,6508
2023-07-18,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,summer,6361
2023-07-18,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,summer,6080
2023-07-18,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,summer,6939
2023-07-18,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,summer,7910
2023-07-18,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,summer,6552
2023-07-18,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,summer,6146
2023-07-18,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,summer,5425
2023-07-18,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,summer,10511
2023-07-18,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,summer,10308
2023-07-18,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,summer,7369
2023-07-18,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,summer,5969
2023-07-18,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,summer,6407
2023-07-18,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,summer,7648
2023-07-18,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,summer,10104
2023-07-18,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,summer,7460
2023-07-18,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,summer,5517
2023-07-18,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,summer,6962
2023-07-19,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,summer,7564
2023-07-19,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,summer,8559
2023-07-19,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,summer,7133
2023-07-19,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,summer,6841
2023-07-19,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,summer,7044
2023-07-19,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,summer,9185
2023-07-19,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,summer,8590
2023-07-19,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,summer,7576
2023-07-19,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,summer,6113
2023-07-19,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,summer,6843
2023-07-19,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,summer,8976
2023-07-19,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,summer,7702
2023-07-19,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,summer,6329
2023-07-19,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,summer,6040
2023-07-19,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,summer,5666
2023-07-19,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,summer,10042
2023-07-19,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,summer,9162
2023-07-19,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,summer,6506
2023-07-19,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,summer,6989
2023-07-19,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,summer,6778
2023-07-19,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,summer,9402
2023-07-19,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,summer,8068
2023-07-19,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,summer,5617
2023-07-19,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,summer,5429
2023-07-19,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,summer,5787
2023-07-20,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,summer,9258
2023-07-20,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,summer,8917
2023-07-20,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,summer,6663
2023-07-20,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,summer,6951
2023-07-20,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,summer,5693
2023-07-20,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,summer,8394
2023-07-20,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,summer,8208
2023-07-20,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,summer,7466
2023-07-20,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,summer,6764
2023-07-20,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,summer,5445
2023-07-20,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,summer,8743
2023-07-20,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,summer,7806
2023-07-20,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,summer,6479
2023-07-20,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,summer,6423
2023-07-20,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,summer,5000
2023-07-20,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,summer,8754
2023-07-20,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,summer,8451
2023-07-20,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,summer,6193
2023-07-20,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,summer,7115
2023-07-20,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,summer,7130
2023-07-20,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,summer,7609
2023-07-20,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,summer,9435
2023-07-20,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,summer,6406
2023-07-20,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,summer,5831
2023-07-20,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,summer,5638
2023-07-21,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,summer,9760
2023-07-21,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,summer,7629
2023-07-21,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,summer,6608
2023-07-21,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,summer,5935
2023-07-21,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,summer,6744
2023-07-21,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,summer,9411
2023-07-21,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,summer,8322
2023-07-21,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,summer,6794
2023-07-21,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,summer,6664
2023-07-21,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,summer,5829
2023-07-21,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,summer,7524
2023-07-21,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,summer,7144
2023-07-21,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,summer,6288
2023-07-21,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,summer,5278
2023-07-21,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,summer,5265
2023-07-21,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,summer,8336
2023-07-21,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,summer,10892
2023-07-21,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,summer,8020
2023-07-21,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,summer,7765
2023-07-21,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,summer,6974
2023-07-21,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,summer,8608
2023-07-21,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,summer,8788
2023-07-21,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,summer,7535
2023-07-21,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,summer,7175
2023-07-21,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,summer,6477
2023-07-22,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,summer,10510
2023-07-22,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,summer,9154
2023-07-22,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,summer,7078
2023-07-22,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,summer,6236
2023-07-22,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,summer,6525
2023-07-22,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,summer,10419
2023-07-22,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,summer,9603
2023-07-22,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,summer,8021
2023-07-22,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,summer,6553
2023-07-22,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,summer,7198
2023-07-22,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,summer,9607
2023-07-22,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,summer,9895
2023-07-22,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,summer,6724
2023-07-22,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,summer,7225
2023-07-22,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,summer,6266
2023-07-22,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,summer,9401
2023-07-22,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,summer,9745
2023-07-22,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,summer,7215
